app,review,rating,date,clean,processed,feature_request,complaint_type,sentiment_score,sentiment
Snapchat,very interesting,5,2026-04-26 22:59:44,very interesting,interesting,False,Other,0.65,Positive
Snapchat,"The most bestest app ,I have seen ever , I like this app",5,2026-04-26 22:51:59,the most bestest app i have seen ever  i like this app,best app see   like app,False,Other,0.5,Positive
Snapchat,This app is one of the most greatest app I have is good for people that have it,5,2026-04-26 22:48:38,this app is one of the most greatest app i have is good for people that have it,app great app good people,False,Other,0.7333333333333334,Positive
Snapchat,good,4,2026-04-26 22:43:34,good,good,False,Other,0.7,Positive
Snapchat,Best of luck 🤞 snap chat,5,2026-04-26 22:43:28,best of luck  snap chat,good luck   snap chat,False,Other,1.0,Positive
Snapchat,it's lagging yet my phone has enough storage,2,2026-04-26 22:39:59,its lagging yet my phone has enough storage,lagging phone storage,False,Performance,0.0,Neutral
Snapchat,so goooddd🤪💛❣️✨,5,2026-04-26 22:38:36,so goooddd,goooddd,False,Other,0.0,Neutral
Snapchat,best for pics,5,2026-04-26 22:33:41,best for pics,well pic,False,Other,1.0,Positive
Snapchat,Snapchat keeps refusing my password,1,2026-04-26 22:27:53,snapchat keeps refusing my password,snapchat keep refuse password,False,Other,0.0,Neutral
Snapchat,This app is use ful,5,2026-04-26 22:25:14,this app is use ful,app use ful,False,Other,0.0,Neutral
Snapchat,very.nice 500,5,2026-04-26 22:23:52,verynice ,verynice,False,Other,0.0,Neutral
Snapchat,nice,5,2026-04-26 22:21:19,nice,nice,False,Other,0.6,Positive
Snapchat,u will be addictive,3,2026-04-26 22:19:32,u will be addictive,u addictive,True,Other,0.0,Neutral
Snapchat,this is so good for girls because girl makeup and photo makeup and photo but this aap give many filters to get neet and clean photos,5,2026-04-26 22:15:00,this is so good for girls because girl makeup and photo makeup and photo but this aap give many filters to get neet and clean photos,good girl girl makeup photo makeup photo aap filter neet clean photo,False,Other,0.5222222222222223,Positive
Snapchat,snapchat is a good app to talk to friends with,4,2026-04-26 22:14:22,snapchat is a good app to talk to friends with,snapchat good app talk friend,False,Other,0.7,Positive
Snapchat,best app,5,2026-04-26 22:11:33,best app,good app,False,Other,1.0,Positive
Snapchat,ℐ ⅅᎾℕT Ѕℰℰ Tℋℰ ℕℰᏇ ℱᎯЅℋℐᎾℕ Ꮎℱ Tℋℰ ѕℕꭿℙℂℋᎯT Ꭿℒℒ ℐℳ ЅℰℰℐℕᎶ ᎯTℰ Ꮎℒⅅ TℰℳℙℒᎯTℰ,1,2026-04-26 22:09:37, t  t    t t    t  tt,  t   t     t t     t   tt,False,Other,0.0,Neutral
Snapchat,best app...💐,5,2026-04-26 22:07:24,best app,good app,False,Other,1.0,Positive
Snapchat,always able to find someone interesting to talk to. A+ in my books!,5,2026-04-26 22:03:40,always able to find someone interesting to talk to a in my books,able find interesting talk book,False,Other,0.5,Positive
Snapchat,very very nice,5,2026-04-26 22:01:45,very very nice,nice,False,Other,0.78,Positive
Snapchat,xinaa kamaal,5,2026-04-26 21:59:18,xinaa kamaal,xinaa kamaal,False,Other,0.0,Neutral
Snapchat,great app 👍,5,2026-04-26 21:59:07,great app ,great app,False,Other,0.8,Positive
Snapchat,jaameen,5,2026-04-26 21:58:54,jaameen,jaameen,False,Other,0.0,Neutral
Snapchat,please I rated this app well but I want the best filter which is pink kitty cap,5,2026-04-26 21:53:27,please i rated this app well but i want the best filter which is pink kitty cap,rat app want good filter pink kitty cap,False,Other,0.45,Positive
Snapchat,this is good app 😘😘😘😘😘😘😘🤓🙂🤥😎😎🤡😎🤡😎🤥😍🤥😚🤣😙😚😍🤓😍🤓😇🤔😘🤓🤥😍😚😃😚😚,5,2026-04-26 21:52:35,this is good app ,good app,False,Other,0.7,Positive
Snapchat,"I am currently utilizing the Samsung Galaxy S26 Ultra and have observed an issue where videos recorded within the Snapchat application, whether shared to a story or privately, appear to be processed with a different camera profile, resulting in a significant degradation in quality compared to the original recording viewed in the device's gallery. This discrepancy is a source of considerable frustration.",2,2026-04-26 21:45:08,i am currently utilizing the samsung galaxy s ultra and have observed an issue where videos recorded within the snapchat application whether shared to a story or privately appear to be processed with a different camera profile resulting in a significant degradation in quality compared to the original recording viewed in the devices gallery this discrepancy is a source of considerable frustration,currently utilize samsung galaxy s ultra observe issue video record snapchat application share story privately appear process different camera profile result significant degradation quality compare original recording view device gallery discrepancy source considerable frustration,False,Other,0.14166666666666666,Positive
Snapchat,a Best app for my field bcz i always give pictures and i talk to my frnds and amezing shorts videos 📸 i love to snapchat amezing frnds,5,2026-04-26 21:44:23,a best app for my field bcz i always give pictures and i talk to my frnds and amezing shorts videos  i love to snapchat amezing frnds,good app field bcz picture talk frnd ameze short video   love snapchat amezing frnd,False,Other,0.75,Positive
Snapchat,Love the app,5,2026-04-26 21:43:10,love the app,love app,False,Other,0.5,Positive
Snapchat,Adds Ai now?? like really?? on top of random useless notifications that don't even take you anywhere and awful reel like ideas- now there's an ai button to slowly destroy our environment?? I thought we were better than that-,1,2026-04-26 21:41:34,adds ai now like really on top of random useless notifications that dont even take you anywhere and awful reel like ideas now theres an ai button to slowly destroy our environment i thought we were better than that,add ai like random useless notification not awful reel like idea s ai button slowly destroy environment think well,True,Performance,-0.19999999999999998,Negative
Snapchat,THE OWNER HAS MAKE NEXT LEVEL APP👏,3,2026-04-26 21:35:21,the owner has make next level app,owner level app,False,Other,0.0,Neutral
Snapchat,this app is very cool,5,2026-04-26 21:33:56,this app is very cool,app cool,False,Other,0.45499999999999996,Positive
Snapchat,login,4,2026-04-26 21:33:15,login,login,False,Network,0.0,Neutral
Snapchat,This app takes up to much space on my phone,1,2026-04-26 21:33:06,this app takes up to much space on my phone,app take space phone,False,Other,0.2,Positive
Snapchat,Without any reason my id has been reported and locked,4,2026-04-26 21:32:42,without any reason my id has been reported and locked,reason d report lock,False,Other,0.0,Neutral
Snapchat,is pr app lock privacy hi nhi LGti it's too disappointing app for me,1,2026-04-26 21:32:12,is pr app lock privacy hi nhi lgti its too disappointing app for me,pr app lock privacy hi nhi lgti disappointing app,False,Other,-0.6,Negative
Snapchat,i love this app💗🎀,5,2026-04-26 21:31:44,i love this app,love app,False,Other,0.5,Positive
Snapchat,very nice,5,2026-04-26 21:31:05,very nice,nice,False,Other,0.78,Positive
Snapchat,good 👍 hai to,5,2026-04-26 21:28:05,good  hai to,good   hai,False,Other,0.7,Positive
Snapchat,it's very good,5,2026-04-26 21:26:56,its very good,good,False,Other,0.9099999999999999,Positive
Snapchat,on task,4,2026-04-26 21:22:31,on task,task,False,Other,0.0,Neutral
Snapchat,nice,5,2026-04-26 21:19:40,nice,nice,False,Other,0.6,Positive
Snapchat,this app it's good app like to capture photo and edit potriet,5,2026-04-26 21:07:07,this app its good app like to capture photo and edit potriet,app good app like capture photo edit potriet,False,Other,0.7,Positive
Snapchat,nice,5,2026-04-26 21:03:34,nice,nice,False,Other,0.6,Positive
Snapchat,good,5,2026-04-26 20:55:41,good,good,False,Other,0.7,Positive
Snapchat,great,5,2026-04-26 20:53:53,great,great,False,Other,0.8,Positive
Snapchat,bet,5,2026-04-26 20:49:18,bet,bet,False,Other,0.0,Neutral
Snapchat,good,5,2026-04-26 20:48:01,good,good,False,Other,0.7,Positive
Snapchat,very very very very very very nice,5,2026-04-26 20:34:27,very very very very very very nice,nice,False,Other,0.78,Positive
Snapchat,this app is very useful for all ages😝😝,5,2026-04-26 20:32:29,this app is very useful for all ages,app useful age,False,Other,0.39,Positive
Snapchat,best aap,5,2026-04-26 20:31:43,best aap,well aap,False,Other,1.0,Positive
Snapchat,this app is superb but some time i dont ists glitch or anything when i see reel the previous reel i have already seen befor the reel come again and again 🙃,5,2026-04-26 20:27:51,this app is superb but some time i dont ists glitch or anything when i see reel the previous reel i have already seen befor the reel come again and again ,app superb time not ist glitch reel previous reel see befor reel come,False,Other,0.4166666666666667,Positive
Snapchat,fancy awesome fantastic,5,2026-04-26 20:27:06,fancy awesome fantastic,fancy awesome fantastic,False,Other,0.7,Positive
Snapchat,ise block karo hamesha kabhi bhi open Na Karna,1,2026-04-26 20:17:03,ise block karo hamesha kabhi bhi open na karna,ise block karo hamesha kabhi bhi open na karna,False,Other,0.0,Neutral
Snapchat,Really nice,5,2026-04-26 20:13:42,really nice,nice,False,Other,0.6,Positive
Snapchat,the best,5,2026-04-26 20:07:12,the best,good,False,Other,1.0,Positive
Snapchat,love you app,5,2026-04-26 20:05:52,love you app,love app,False,Other,0.5,Positive
Snapchat,nice,5,2026-04-26 20:05:05,nice,nice,False,Other,0.6,Positive
Snapchat,best app,5,2026-04-26 20:00:58,best app,good app,False,Other,1.0,Positive
Snapchat,take ur lot of time but better than ppl,2,2026-04-26 20:00:38,take ur lot of time but better than ppl,ur lot time well ppl,False,Other,0.5,Positive
Snapchat,good stuff yes,5,2026-04-26 19:53:40,good stuff yes,good stuff yes,False,Other,0.7,Positive
Snapchat,"I’m giving feedback regarding Snapchat Plus. Since Plus users are paying monthly, there should be more value-added features. One important missing feature is profile view tracking. Snapchat should introduce an option for Plus users to see: - Who viewed their profile - How many times their profile was visited This feature already exists for free on platforms like TikTok, so it’s reasonable to expect it at least in a paid subscription like Snapchat Plus.",4,2026-04-26 19:50:39,im giving feedback regarding snapchat plus since plus users are paying monthly there should be more valueadded features one important missing feature is profile view tracking snapchat should introduce an option for plus users to see  who viewed their profile  how many times their profile was visited this feature already exists for free on platforms like tiktok so its reasonable to expect it at least in a paid subscription like snapchat plus,m give feedback snapchat plus plus user pay monthly valueadded feature important miss feature profile view track snapchat introduce option plus user   view profile   time profile visit feature exist free platform like tiktok reasonable expect pay subscription like snapchat plus,True,Other,0.21428571428571427,Positive
